Year,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER
2021,Tremont Waters,PG,23.0,BOS,26.0,3.0,238.0,34.0,84.0,0.405,15.0,38.0,0.395,19.0,46.0,0.413,0.494,16.0,17.0,0.941,5.0,16.0,21.0,62.0,15.0,1.0,27.0,17.0,99.0,17.43
2021,Paul Watson,SF,26.0,TOR,27.0,2.0,297.0,38.0,82.0,0.46299999999999997,30.0,64.0,0.469,8.0,18.0,0.444,0.6459999999999999,5.0,8.0,0.625,4.0,41.0,45.0,17.0,6.0,3.0,9.0,36.0,111.0,13.31
2021,Quinndary Weatherspoon,SG,24.0,SAS,20.0,0.0,121.0,16.0,35.0,0.457,1.0,6.0,0.16699999999999998,15.0,29.0,0.517,0.47100000000000003,13.0,16.0,0.813,3.0,8.0,11.0,8.0,8.0,2.0,10.0,18.0,46.0,11.61
2021,Russell Westbrook,PG,32.0,WAS,65.0,65.0,2369.0,544.0,1238.0,0.439,86.0,273.0,0.315,458.0,965.0,0.475,0.474,271.0,413.0,0.6559999999999999,109.0,641.0,750.0,763.0,89.0,23.0,312.0,190.0,1445.0,25.16
2021,Coby White,PG,20.0,CHI,69.0,54.0,2156.0,375.0,902.0,0.41600000000000004,163.0,454.0,0.359,212.0,448.0,0.473,0.506,128.0,142.0,0.9009999999999999,28.0,256.0,284.0,328.0,38.0,15.0,156.0,179.0,1041.0,15.35
2021,Derrick White,SG,26.0,SAS,36.0,32.0,1064.0,186.0,453.0,0.41100000000000003,84.0,243.0,0.34600000000000003,102.0,210.0,0.486,0.503,97.0,114.0,0.851,13.0,94.0,107.0,127.0,26.0,36.0,45.0,91.0,553.0,18.03
2021,Hassan Whiteside,C,31.0,SAC,36.0,4.0,546.0,126.0,224.0,0.563,0.0,1.0,0.0,126.0,223.0,0.565,0.563,41.0,79.0,0.519,61.0,154.0,215.0,20.0,9.0,46.0,40.0,73.0,293.0,22.65
2021,Andrew Wiggins,PF,25.0,GSW,71.0,71.0,2364.0,505.0,1058.0,0.47700000000000004,140.0,368.0,0.38,365.0,690.0,0.529,0.5429999999999999,170.0,238.0,0.7140000000000001,82.0,265.0,347.0,167.0,67.0,70.0,126.0,159.0,1320.0,19.16
2021,Grant Williams,PF,22.0,BOS,63.0,9.0,1138.0,108.0,247.0,0.43700000000000006,48.0,129.0,0.37200000000000005,60.0,118.0,0.508,0.534,30.0,51.0,0.588,48.0,130.0,178.0,64.0,32.0,24.0,56.0,161.0,294.0,8.96
2021,Kenrich Williams,PF,26.0,OKC,66.0,13.0,1426.0,219.0,411.0,0.5329999999999999,52.0,117.0,0.444,167.0,294.0,0.568,0.596,36.0,63.0,0.5710000000000001,84.0,189.0,273.0,152.0,55.0,17.0,76.0,143.0,526.0,16.51
2021,Lou Williams,PG,34.0,TOT,66.0,4.0,1423.0,265.0,646.0,0.41,69.0,173.0,0.39899999999999997,196.0,473.0,0.414,0.46399999999999997,150.0,173.0,0.867,21.0,117.0,138.0,225.0,47.0,6.0,108.0,62.0,749.0,17.01
2021,Patrick Williams,PF,19.0,CHI,71.0,71.0,1983.0,255.0,528.0,0.483,54.0,138.0,0.391,201.0,390.0,0.515,0.534,91.0,125.0,0.728,66.0,261.0,327.0,99.0,64.0,46.0,98.0,126.0,655.0,12.73
2021,Robert Williams,C,23.0,BOS,52.0,13.0,985.0,186.0,258.0,0.721,0.0,2.0,0.0,186.0,256.0,0.727,0.721,45.0,73.0,0.616,133.0,225.0,358.0,94.0,43.0,91.0,52.0,105.0,417.0,28.18
2021,Zion Williamson,PF,20.0,NOP,61.0,61.0,2026.0,634.0,1037.0,0.611,10.0,34.0,0.294,624.0,1003.0,0.622,0.616,369.0,529.0,0.698,167.0,274.0,441.0,226.0,57.0,39.0,167.0,135.0,1647.0,32.06
2021,D.J. Wilson,PF,24.0,TOT,35.0,1.0,433.0,68.0,168.0,0.405,30.0,87.0,0.345,38.0,81.0,0.469,0.494,17.0,25.0,0.68,20.0,92.0,112.0,23.0,11.0,16.0,22.0,44.0,183.0,14.61
2021,Dylan Windler,SF,24.0,CLE,31.0,0.0,513.0,57.0,130.0,0.43799999999999994,26.0,77.0,0.33799999999999997,31.0,53.0,0.585,0.5379999999999999,21.0,27.0,0.778,20.0,87.0,107.0,33.0,19.0,12.0,32.0,37.0,161.0,12.84
2021,Justise Winslow,SF,24.0,MEM,26.0,1.0,507.0,74.0,210.0,0.35200000000000004,10.0,54.0,0.185,64.0,156.0,0.41,0.376,20.0,35.0,0.5710000000000001,18.0,100.0,118.0,50.0,15.0,12.0,37.0,47.0,178.0,9.01
2021,Cassius Winston,PG,22.0,WAS,22.0,0.0,98.0,14.0,33.0,0.424,8.0,17.0,0.47100000000000003,6.0,16.0,0.375,0.545,5.0,6.0,0.833,0.0,9.0,9.0,12.0,2.0,1.0,5.0,8.0,41.0,14.03
2021,James Wiseman,C,19.0,GSW,39.0,27.0,836.0,191.0,368.0,0.519,12.0,38.0,0.316,179.0,330.0,0.542,0.535,54.0,86.0,0.628,55.0,171.0,226.0,26.0,11.0,36.0,60.0,121.0,448.0,17.04
2021,Christian Wood,C,25.0,HOU,41.0,41.0,1326.0,329.0,640.0,0.514,77.0,206.0,0.374,252.0,434.0,0.581,0.574,125.0,198.0,0.631,76.0,319.0,395.0,71.0,34.0,48.0,80.0,88.0,860.0,24.49
2021,Delon Wright,SG-PG,28.0,TOT,63.0,39.0,1748.0,240.0,518.0,0.46299999999999997,64.0,172.0,0.37200000000000005,176.0,346.0,0.509,0.525,101.0,126.0,0.802,65.0,204.0,269.0,278.0,101.0,30.0,83.0,75.0,645.0,19.06
2021,Thaddeus Young,PF,32.0,CHI,68.0,23.0,1652.0,370.0,662.0,0.5589999999999999,12.0,45.0,0.267,358.0,617.0,0.58,0.568,71.0,113.0,0.628,168.0,255.0,423.0,291.0,74.0,40.0,137.0,152.0,823.0,23.87
2021,Trae Young,PG,22.0,ATL,63.0,63.0,2125.0,487.0,1112.0,0.43799999999999994,136.0,397.0,0.34299999999999997,351.0,715.0,0.491,0.499,484.0,546.0,0.8859999999999999,38.0,207.0,245.0,594.0,53.0,12.0,261.0,111.0,1594.0,27.43
2021,Cody Zeller,C,28.0,CHO,48.0,21.0,1005.0,181.0,324.0,0.5589999999999999,4.0,28.0,0.14300000000000002,177.0,296.0,0.598,0.565,85.0,119.0,0.7140000000000001,119.0,209.0,328.0,86.0,27.0,17.0,51.0,121.0,451.0,21.36
2021,Ivica Zubac,C,23.0,LAC,72.0,33.0,1609.0,257.0,394.0,0.652,1.0,4.0,0.25,256.0,390.0,0.6559999999999999,0.654,135.0,171.0,0.789,189.0,330.0,519.0,90.0,24.0,62.0,81.0,187.0,650.0,21.06
